,Unnamed: 0,列1,refcode,Melting point_original,smiles,MP[K],MP[℃],note
11136,100774,100774,VEFHAP,513-514.5 K,COc1ccc(cc1O)C1=CC(=O)c2c(O)c(C3CC(O)C(O)C(C)O3)c(O)cc2O1,513.75,240.75,
11137,100775,100775,VEFHET,458-459 K,CC=C(C)C(=O)OCC12C(CC(C)C(C)(CCC3=CC(=O)OC3)C1CCCC12CO1)OC(C)=O,458.5,185.5,
11138,100784,100784,VEFMAV,396-397 K,CC(CCC(O)C(C)(C)O)=CCOc1ccc2C=CC(=O)Oc2c1,396.5,123.5,
11139,100788,100788,VEFPIF01,382 K,COc1cccc(OC)c1C#C,382.0,109.0,
11140,100793,100793,VEFVUX,444-445 K,Cc1cc2C(=O)CCc2c2ccc3ccccc3c12,444.5,171.5,
11141,100794,100794,VEFWAE,422-423 K,Cc1c(C)c2c3ccccc3ccc2c2CCC(=O)c12,422.5,149.5,
11142,100795,100795,VEFWEI,450-451 K,CC1CC2=C(CCC2=O)c2ccc3ccccc3c12,450.5,177.5,
11143,100796,100796,VEFWIM,452 K,COc1cc2C(=O)CCc2c2ccc3ccccc3c12,452.0,179.0,
11144,100797,100797,VEFWOS,402-403 K,CCc1cc2C(=O)CCc2c2ccc3ccccc3c12,402.5,129.5,
11145,100799,100799,VEFWUY,481-483 K,Cc1cc2ccccc2c2c(C)cc3C(=O)CCc3c12,482.0,209.0,
11146,100800,100800,VEFXAF,462-463 K,Cc1cccc2ccc3c4CCC(=O)c4ccc3c12,462.5,189.5,
11147,100812,100812,VEGFIW,561.5-563 K,CC12CCCCC1CCC1C2CCC2(C)C1CC(=O)C2OC1C(=O)CC2C3CCC4CCCCC4(C)C3CCC12C,562.25,289.25,
11148,100818,100818,VEGJUN,406-407 K,CC(=O)OC1C2CC(C1OC(C)=O)C(OC(C)=O)C2OC(C)=O,406.5,133.5,
11149,100835,100835,VEGREE,82-83deg.C,CCC1=C(C(O)=O)C(=O)CC(C)O1,355.65,82.65,
11150,100836,100836,VEGSUV,405-406 K,CC(=O)OC1C2CCOC3OCC(OC(C)=O)(C1OC(C)=O)C23,405.5,132.5,
11151,100840,100840,VEGVIM05,397.5-398.5 K,CC(C)=C1C(=O)OC(=O)C1=C(C)C1=C(C)OC(=C1)C,398.0,125.0,
11152,100851,100851,VEHBEP,94-96deg.C,O=C1CC23CCCCCCCCCCCCC2(C1)CC(=O)C3,368.15,95.15,
11153,100857,100857,VEHCUG,166-168deg.C,CC(C)(C)C(=C1C(C)(C)OC(=O)C1(C)C)C(C)(C)C,440.15,167.15,
11154,100858,100858,VEHDAN,151-154deg.C,CC(C)(C)C(=C1C(C)(C)OC(O)C1(C)C)C(C)(C)C,425.65,152.65,
11155,100859,100859,VEHDIV,158-160deg.C,C1COCCOCCOc2ccc3c4ccccc4C(=C4c5ccccc5c5ccc(OCCOCCO1)cc45)c3c2,432.15,159.15,
11156,100864,100864,VEHGOE,195-196deg.C,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,468.65,195.65,
11157,100902,100902,VEJBUH,352-353K,O=C1OCC(Cc2ccccc2)C1Cc1ccccc1,352.5,79.5,
11158,100904,100904,VEJDIX,62-65 deg.C,C=CCC1OC(=O)C2C1CC1COC(=O)C21,336.65,63.65,
11159,100919,100919,VEJJON,380-381 K,COC(=O)c1ccc(cc1)C#CC#Cc1ccccc1,380.5,107.5,
11160,100956,100956,VEJXUD,93.4-95.3 deg.C,CCCCCCC(C)C(=O)C1=C2C(=C3C=C(C)OCC3C2(C)OC1=O)C(=O)OC,367.5,94.5,
11161,100958,100958,VEJZAL,119-125deg.C,CC1(C)C2CCC1(C)C(C2)(OC(=O)C=C)c1cccc2ccccc12,395.15,122.15,
11162,100964,100964,VEKDEU,93deg.C,CC1=CCCC2(C)C(O)CCC2C(=O)CCC(=O)C=CCC1,366.15,93.15,
11163,100965,100965,VEKGAT,500-503 K,CC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC(O)(CO)C2CC(=O)C(C)(O)C2C1,501.5,228.5,
11165,100988,100988,VEKMAZ,175deg.C,CC1CCC2(C)C(CCC=C2C)C1(C)CCC1=CC(=O)OC1OC(C)=O,448.15,175.15,
11166,100989,100989,VEKMED,176-178 deg.C,CC1(C)C2CCC1(C)C(O)C2C1C(O)C2(C)CCC1C2(C)C,450.15,177.15,
11167,100993,100993,VEKMIL,428.8 K,CC(O)CC=CC1CCCC(=O)Cc2cc(O)cc(O)c2C(=O)O1,428.8,155.8,
11168,100995,100995,VEKMOR,429.2 K,CC(O)CCCC1CCCC(=O)Cc2cc(O)cc(O)c2C(=O)O1,429.2,156.2,
11169,100997,100997,VEKNAE,414.5 K,COc1cc(O)c2C(=O)OC(C)CCCC(O)C(=O)CCC=Cc2c1,414.5,141.5,
11170,100998,100998,VEKNEI,396.3 K,COc1cc(O)c2C(=O)OC(C)CCCC(=O)C(O)CCC=Cc2c1,396.3,123.3,
11171,101008,101008,VEKPIM,480 K,CCOC(=O)c1c(O)c2ccccc2cc1c1ccc(C)cc1,480.0,207.0,
11172,101014,101014,VEKRIN,89-92 deg.C,Cc1cccc2OCCOCCOc3c(C)cccc3OCCOCCOc12,363.65,90.65,
11173,101015,101015,VEKROT,481-482 K,OC1(CC(C(C(C1C(=O)c1ccccc1)C1=CC=CO1)C(=O)c1ccccc1)C1=CC=CO1)c1ccccc1,481.5,208.5,
11174,101039,101039,VEKZAM,166-168deg.C,CC(C)C(=O)CCC(C)C1CC(OC(C)=O)C2C3CC=C4CC(CCC4(C)C3C(CC12C)OC(C)=O)OC(C)=O,440.15,167.15,
11175,101055,101055,VELFIB,91-92deg.C,CC1(C)C(=O)CCC1(C)C12CCC(=C)C1C2,364.65,91.65,
11176,101057,101057,VELGAU,141-142deg.C,CC12CCC(=O)C=C1CCC1=C3CCC(=O)C3(C)CCC21,414.65,141.65,
11177,101071,101071,VELLED,57deg.C,CCC(C)C1=CC(=O)C2(O1)C(=O)OCC2(C)C=C,330.15,57.15,
11178,101074,101074,VELLIH,461-462 K,COc1cc(CC2COC(c3ccc(O)c(OC)c3)C2(O)CO)ccc1O,461.5,188.5,
11179,101123,101123,VELZAN,416.3-417.3 K,COc1ccc(Oc2ccc(Oc3ccc(OC)cc3)cc2)cc1,416.8,143.8,
11180,101142,101142,VEMCUP,418 K,CCC(C)C(=O)OC1CC(=C2CC3OC3(C)C2C2OC(=O)C(=C)C12)C,418.0,145.0,
11181,101144,101144,VEMDAW,424 K,CC=C(C)C(=O)OC1C=C(C)C2(O)CC3OC3(C)C2C2OC(=O)C(=C)C12,424.0,151.0,
11182,101159,101159,VEMHUS,74-75 deg.C,CC(C)C1CCC2(C)CC3OC3(CC12O)C(C)=O,347.65,74.65,
11183,101173,101173,VEMLUU,309.7 K,C1C(C1c1ccccc1)c1ccccc1,309.7,36.7,
11184,101178,101178,VEMMIJ,197-198deg.C,CC(CO)CCCC(C)C1CC(=O)C2=C3CCC4CC(O)CCC4(C)C3CCC12C,470.65,197.65,
11185,101196,101196,VEMVEQ,419 K,CC12CCC3C(CCC4CC5(CCC34C)OCC(OO5)C(=C)c3ccccc3)C1CCC2O,419.0,146.0,
11186,101216,101216,VENHAX,96-98deg.C,CCC1OC(=O)CCCCC=CCC=CC2C1CC1OC21,370.15,97.15,
11187,101225,101225,VENKEE,388-389 K,CC1CCC(C(C)C)C2(C1)OC=CC(=O)O2,388.5,115.5,
11188,101227,101227,VENKII,66-68deg.C,CC(C)C1CCC(C)CC21OC1C3CCCC3C1C(=O)O2,340.15,67.15,
11189,101237,101237,VENPOT,428-430 K,CC1(CO1)C(=O)OC1CC(=C)C2CC(O)C3(CO3)C2C2OC(=O)C(=C)C12,429.0,156.0,
11190,101284,101284,VEPGED,59 deg.C,CC1(C)OCC(O1)C(O)C=Cc1ccccc1,332.15,59.15,
11191,101291,101291,VEPHEE,591 K,CCCCCc1ccc(cc1)C=Cc1ccc2cc3cc(C=Cc4ccc(CCCCC)cc4)ccc3cc2c1,591.0,318.0,
11192,101306,101306,VEPNOV,438 K,COC(C1OC(C)(C)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,438.0,165.0,
11193,101307,101307,VEPNOX,470 K,Cc1cc(C=Cc2ccccc2)c(C)cc1C=Cc1ccccc1,470.0,197.0,
11194,101308,101308,VEPNUB,477 K,CC(C)OC(C1OC(C)(C)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,477.0,204.0,
11195,101309,101309,VEPNUD,516 K,C1CC(=Cc2ccccc12)c1ccc(cc1)C1=Cc2ccccc2CC1,516.0,243.0,
11196,101310,101310,VEPPAJ,485 K,CC1(C)OC(C(O1)C(OCc1ccccc1)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,485.0,212.0,
11197,101311,101311,VEPPAL,431 K,C1Cc2ccccc2C=C(C1)c1ccc(cc1)C1=Cc2ccccc2CCC1,431.0,158.0,
11198,101315,101315,VEPPUF,430 K,Cc1cc(c(C)cc1C1=Cc2ccccc2CCC1)C1=Cc2ccccc2CCC1,430.0,157.0,
11199,101317,101317,VEPQAM,399 K,CCCCCc1ccc2C(=C(CCCc2c1)c1ccc(cc1)C1=C(C)c2ccc(CCCCC)cc2CCC1)C,399.0,126.0,
11200,101348,101348,VEPXIX,492-494 K,CC1C2C(CC(=C)C3CCC(=C)C3C2OC1=O)OC1OC(CO)C(O)C(O)C1O,493.0,220.0,
11201,101395,101395,VEQLOT,398-400 K,COC(=O)C1(CC2C(c3ccccc3)C2(C1)C1CC1c1ccccc1)C(=O)OC,399.0,126.0,
11202,101402,101402,VEQMUC,300-301 deg.C,COc1cc(O)c2C(=O)CC(Oc2c1C1C(C2C(OC(=O)c3c(O)cc(OC)c1c23)c1ccccc1)C(C)(C)O)c1ccccc1,573.65,300.65,
11203,101405,101405,VEQNIO,135.2-136deg.C,OCC#CC#Cc1ccccc1C#CC#CCO,408.75,135.75,
11204,101442,101442,VEQYAS,377-378 K,COC(=O)C1CC2OC1(C)CC2=O,377.5,104.5,
11205,101448,101448,VERCAX,478.5-479.5 K,COC(C)(C)C1C=C2C(C(O)C3OC3C2=O)C2C3OC(C=C(C)C)C12C(=O)C1OC31,479.0,206.0,
11206,101465,101465,VERMAG01,384-386K,OC(=O)CCC(=O)c1ccccc1,385.0,112.0,
11207,101469,101469,VERNOD,463-467 K,CC(=C)C(=O)OC1CC23C(O)CCC(COC2O)(C3C2OC(=O)C(=C)C12)c1ccccc1,465.0,192.0,
11208,101478,101478,VERTER,96.0-97.5deg.C,COC1OC(C)C(O)C(O)C1O,369.9,96.9,
11209,101494,101494,VESFIJ,96.5deg.C,CC(C)(C)C(=O)C1=C2C(CC(C)(C)CC2=O)C(C)(C)C1(C)C,369.65,96.65,
11210,101504,101504,VESHUX,82-84 deg.C,C1C=C2C3Cc4ccccc4C3C2c2ccccc12,356.15,83.15,
11211,101507,101507,VESJEJ,91-93 deg.C,CC(C)(C)C12OC(C)(C=C1)C1=Cc3ccccc3CC21,365.15,92.15,
11212,101509,101509,VESJIN,443 K,COc1cc(O)c2C(=O)OC(CC=CCC(C)C(O)Cc2c1)C(C)C(O)C(C)CC=C,443.0,170.0,
11213,101514,101514,VESMOV,418-419 K,O=C1CCC(C=C1)(c1ccccc1)c1cccc2ccccc12,418.5,145.5,
11214,101516,101516,VESNIQ,386-388 K,O=C1CCC2(C1C2c1cccc2ccccc12)c1ccccc1,387.0,114.0,
11215,101520,101520,VESQAL,422-423 K,O=C1CCC2(C1C2c1ccccc1)c1cccc2ccccc12,422.5,149.5,
11217,101539,101539,VESYEX,278deg.C,CC1=C(C)C2=C(CC3(O2)C(=C)CCC2C4(C)CCC(=O)C(C)(C)C4CCC32C)C(=O)O1,551.15,278.15,
11218,101558,101558,VETKIP,412K,COc1c(O)c(C)c2c(OC(=O)C2(Cc2ccccc2)C(C)=O)c1OC,412.0,139.0,
11219,101570,101570,VETNIS,411-413 K,O=C1OC2(CCCO2)C(=C1c1ccccc1)c1ccccc1,412.0,139.0,
11220,101572,101572,VETNOY,493-495 K,O=C1OCCC2=C1c1ccccc1C2=C(c1ccccc1)c1ccccc1,494.0,221.0,
11221,101573,101573,VETNUE,428-430 K,OCCC1=C(C(=O)OC1=C(c1ccccc1)c1ccccc1)c1ccccc1,429.0,156.0,
11222,101610,101610,VETZEA,437 K,CC(CCC(O)C(C)(C)O)C1CCC2(C)C3CCC(C(=C)CO)C4(CCC(O)=O)CC34CCC12C,437.0,164.0,
11223,101611,101611,VETZEZ,78-79.5deg.C,C1CC23CC4CC(C2)CC(CCc2cccc1c2)(C4)C3,351.9,78.9,
11224,101630,101630,VEVFEH,145deg.C(dec.),O=C1CCC(=O)C1=C1C=CC=CC=C1,418.15,145.15,
11225,101676,101676,VEWGOT,76-80deg.C,CC(C)CC(=O)C1=C(O)C(=C(O)C(C)(CC=C(C)C)C1=O)CC1C(CCC1(C)O)C(C)=C,351.15,78.15,
11226,101680,101680,VEWGUZ,425-429 K,CC(C)C(=O)C1=C(O)C(=C(O)C(CC=C(C)C)(CC=C(C)C)C1=O)CC1C(CCC1(C)O)C(C)=C,427.0,154.0,
11228,101706,101706,VEXBAB,423-423.5 K,CC12OC(c3ccccc3)C(C)(OC1c1ccccc1)O2,423.25,150.25,
11229,101710,101710,VEXBIJ,395-396 K,COc1ccc(OC)c(c1)C(=O)C1C(C1C(=O)c1cc(OC)ccc1OC)C(=O)c1cc(OC)ccc1OC,395.5,122.5,
11230,101714,101714,VEXCAC,450-451 K,CC1=C(C2=CC(C)(C(=O)O2)C2(C)C=C(OC2=O)C2=C(C)CCCC2(C)C)C(C)(C)CCC1,450.5,177.5,
11231,101718,101718,VEXCIK,483-484 K,O=C1OC(=O)C(=Cc2ccccc2)C1=Cc1ccccc1,483.5,210.5,
11232,101726,101726,VEXDUX,396-397 K,CC1=C2C(=C)OC(=O)C2(C)CC(=O)O1,396.5,123.5,
11233,101732,101732,VEXHAI,428-429 K,CC1CCC2OC32CC2(O)OC(=O)C(=C2CC13C)C,428.5,155.5,
11234,101734,101734,VEXHEM,438-442 K,COC1CCC(C)C2(C)CC3=C(C)C(=O)OC3(CC12O)OC,440.0,167.0,
11235,101736,101736,VEXHIQ,507-511 K,CC1CCC(O)C2(O)CC3(O)OC(=O)C(=C3CC12C)C,509.0,236.0,
11236,101738,101738,VEXJEN01,187-188deg.C,O=C(CC(CC(=O)c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,460.65,187.65,
11237,101742,101742,VEXPUJ,453K,O1C2C3OC3c3ccccc3C12,453.0,180.0,
11238,101754,101754,VEXVOK,430-432 K,COC12CCCCC1C(=O)C(OCCO2)C(O)c1ccc(C=O)cc1,431.0,158.0,
11239,101760,101760,VEXZOP,549 K,CCOC(=O)C(=C=C(C(=O)OCC)C(=O)OCC)C(=O)OCC,549.0,276.0,
11240,101788,101788,VEYRAS,127-128deg.C,COc1ccccc1OCC(O)c1ccc(O)cc1,400.65,127.65,
11241,101795,101795,VEYYUU,308-309 K,C1CCCCC2(CCC1)OCCO2,308.5,35.5,
11242,101810,101810,VEZCOS,395 K,COC(=O)C(=CC=CC(=O)C=C(C)C)C(=O)OC,395.0,122.0,
11243,101812,101812,VEZCUY,77deg.C,COC(=O)C(=CC=CC(C)=O)C(=O)OC,350.15,77.15,
11244,101834,101834,VEZHOY,455-456 K,CCOC1CCC2=C(O1)C(=O)C1=C(OC(CC1)OCC)C2=O,455.5,182.5,
11245,101835,101835,VEZHUE,503-505 K,CC1(C)C2CC3CC4=C(OC3(C)C1C2)C(=O)C1=C(OC2(C)C(CC3CC2C3(C)C)C1)C4=O,504.0,231.0,
11246,101866,101866,VEZRIC,85-86 deg.C,CC1(O)CC2(C)CC(=O)OC2C=C1,358.65,85.65,
11247,101880,101880,VEZWIG,92-94deg.C,CC1(C)C2C3OC3C(C)(O)C(=O)C12,366.15,93.15,
11248,101883,101883,VFZLNA,136-8deg.C,CC1(C)C(=O)C2=C(O)CC3OC2(Oc2ccccc32)C(C)(C)C1=O,345.15,72.15,
11249,101884,101884,VFZLNB,138-140deg.C,CC1(C)C(=C(C(=O)CC2c3ccccc3OC3=C2C(=O)C(C)(C)C(=O)C3(C)C)C(=O)C(C)(C)C1=O)O,412.15,139.15,
11250,101885,101885,VIBHIX,340K,CCCCCCCCCC1OOC(CCCCCCCCC)OO1,340.0,67.0,
11251,101886,101886,VIBHOD10,75-76deg.C,CC1=CC=CC2(C)CCC3C(OC(=O)C3=C)C12,348.65,75.65,
11252,101920,101920,VIBSII,179-180deg.C,CC(=CCO)C(O)CC1C(=C)CCC2C1(C)CCCC2(C)C(O)=O,452.65,179.65,
11253,101921,101921,VIBSNE,147-8deg.C,CC(=O)CC1C(C=COC(=O)C=C(C)C)C2(C)CCC3C(C2)C(COC3(C)C)C1=O,350.65,77.65,
11254,101923,101923,VIBVEH,248-251deg.C,CC1(C)C2CC(=O)C3(C)C(CCC4C(CCC34C)C3(C)CCC(=O)O3)C2(C)CCC1=O,522.65,249.65,
11255,101924,101924,VIBVIL,207-209deg.C,CC1CC(O)C23COC(O)(CCC2(O)C21CC(OC2=O)C1=COC=C1)C13CO1,481.15,208.15,
11256,101926,101926,VIBVUX,457-458 K,CC1=C2C=C3CCC4C(C)(C)CCCC4(C)C3CC2OC1=O,457.5,184.5,
11257,101927,101927,VIBWAE,198-199deg.C,CC1=C2C=C3CCC4C(C)(C)CCCC4(C)C3C(O)C2OC1=O,471.65,198.65,
11258,101928,101928,VIBWEI,497-498 K,CC1CCC23C(CC(OC2=O)C2OC32C)C21CC(OC2=O)C1=COC=C1,497.5,224.5,
11259,101931,101931,VIBXAH,423 K,COC(=O)C1=Cc2ccccc2OCC=CCCCCOC2=C(C1)C(=O)CC2,423.0,150.0,
11260,101932,101932,VIBXEL,393 K,COC(=O)C1=Cc2ccccc2OCC=CCCOC2=C(C1)C(=O)CC(C)(C)C2,393.0,120.0,
11261,101945,101945,VICCER,393 K,COC(=O)C1=Cc2cccc(OCC=CCCOC3=C(C1)C(=O)CCC3)c2,393.0,120.0,
11262,101946,101946,VICCIV,443 K,COC(=O)C1=Cc2cccc(OCC=CCOC3=C(C1)C(=O)CC(C)(C)C3)c2,443.0,170.0,
11263,101947,101947,VICCOB,375 K,COC(=O)C1=Cc2ccccc2OCC=CCCCCCCCCOC2=C(C1)C(=O)CC2,375.0,102.0,
11264,101949,101949,VICCUH,397 K,COC(=O)C1=Cc2ccccc2OCC=CCCCOC2=C(C1)C(=O)CC2,397.0,124.0,
11265,101950,101950,VICDUI,417 K,COC(=O)C1=Cc2ccccc2OCC=CCOC2=C(C1)C(=O)CC2,417.0,144.0,
11266,101952,101952,VICFEU,419 K,COC(=O)C1=Cc2ccccc2OCC=CCOC2=C(C1)C(=O)CC(C)(C)C2,419.0,146.0,
11267,101968,101968,VICPAY,95deg.C,C1C2Cc3ccccc3C2c2ccccc12,368.15,95.15,
11268,101976,101976,VICWEJ10,223.5-225deg.C,CC1(C)Cc2ccc(CC(C)(C)C(=O)Cc3ccc(CC1=O)c1OCOc31)c1OCOc21,497.4,224.4,
11269,101977,101977,VICWIN,170-171.5deg.C,COC(=O)C1=C2C(=O)OCC32c2ccccc2C1c1ccccc31,443.9,170.9,
11270,102020,102020,VIDLIE,329 K,OCc1ccc2OCOc2c1,329.0,56.0,
11271,102021,102021,VIDLOK,359-361 K,CCOC(=O)c1ccc2cc(OC)ccc2c1,360.0,87.0,
11272,102029,102029,VIDNEB,512-515K,COC1(OC)C2C=CC1C1CCC3C(CCC21)C1C=CC3C1(OC)OC,513.5,240.5,
11273,102034,102034,VIDPEE,444-445 K,COc1cc(C=O)ccc1OCC=CCOc1ccc(C=O)cc1OC,444.5,171.5,
11274,102035,102035,VIDPUT,207-208deg.C,COC(=O)C1=C(C(=O)OC)C2(OC)OC3C=C4CCCCCCC3(c3cc5ccccc5cc43)C2=C1C(=O)OC,480.65,207.65,
11275,102043,102043,VIDREF,150-151deg.C,COC1=CC(=C(C(=O)C=C(O)c2ccccc2)C(=O)C1(C)C)O,423.65,150.65,
11276,102044,102044,VIDSAC,374-375 K,OCC1OC(C=CC1O)c1ccccc1,374.5,101.5,
11277,102072,102072,VIFMOM,435-436 K,COc1ccc2CCCc3ccc(OC)c(c3)C(=C(C)c1c2)C,435.5,162.5,
11278,102073,102073,VIFMUS,433-434 K,COc1ccc2CCCCc3ccc(OC)c(c3)C(=C(C)c1c2)C,433.5,160.5,
11279,102077,102077,VIFQOQ,72-73deg.C,CC1COC(=O)C(C)C1c1ccccc1,345.65,72.65,
11280,102083,102083,VIFTEJ,77deg.C,CC1(C)C2CCC3(C)OC3CCC3(C)OC3C12,350.15,77.15,
11281,102103,102103,VIGBAR,464.15 K,CC(=O)C(C(C(C)=O)C(C)=O)C(C)=O,464.15,191.15,
11282,102105,102105,VIGDOE,176.5-178deg.C,COC(=O)c1c(c(C(=O)OC)c(c(C(=O)OC)c1C(C)(C)C)C(C)(C)C)C(C)(C)C,450.4,177.4,
11283,102118,102118,VIGKUT,460-462 K,O1C=C2C(=C1)C1=COC=C1C1=COC=C21,461.0,188.0,
11284,102121,102121,VIGLII,403-404 K,O1C=CC(=C1)C1=COC=C1C1=COC=C1C1=COC=C1C1=COC=C1C1=COC=C1,403.5,130.5,
11285,102153,102153,VIGWUE,449-450 K,CC1(CCOCc2ccccc2)COC(=O)C21OC(=CC2=O)c1ccccc1,449.5,176.5,
11286,102161,102161,VIHBOE,424-427 K,OC12CCC3(CC1CCC1=Cc4ccccc4CC21)OCCO3,425.5,152.5,
11287,102162,102162,VIHBUK,416-421 K,OC12CCC3(CC1CCc1cccc4CC=CC2c14)OCCO3,418.5,145.5,
11288,102163,102163,VIHCAR,451-453 K,OC12CCC(=O)CC1CCC1C2C=Cc2ccccc12,452.0,179.0,
11289,102165,102165,VIHCEV,417-418 K,OC12CCC(=O)CC1CCC1=CCc3ccccc3C21,417.5,144.5,
11290,102167,102167,VIHCOH,433.6-436.8 K,CC1CCC(C1C)C(C)c1ccc(cc1)C(O)=O,435.2,162.2,
11291,102173,102173,VIHFIB,197-199deg.C,CC12CCC3C(CC(OCc4ccccc4)C45CC4CCC35C)C1CC(=Cc1ccccc1)C2=O,471.15,198.15,
11292,102180,102180,VIHHAV,96-97.5deg.C,C1CC2OC(C2O1)c1cccc2ccccc12,369.9,96.9,
11293,102222,102222,VIJKOP,78-79 deg.C,COC1OC2COC(OC2C(OCC#C)C1OCC#C)c1ccccc1,351.65,78.65,
11294,102231,102231,VIJROV,407 K,CC=C(C)C(=O)OC1CC(C)(OC(C)=O)C2CC=C(C)C2C2OC(=O)C(C)(OC(C)=O)C12,407.0,134.0,
11295,102236,102236,VIJTUD,82-83deg.C,CCOC(=O)C12C(COC1=O)C2c1ccccc1,355.65,82.65,
11296,102251,102251,VIKKAB,80.0-81.0deg.C,CCCC(=O)OC1C(C)C(C)(CC=C(C)C=C)C2CC(OC)C=C3C(OC(OC(C)=O)C23C1OC(C)=O)OC(C)=O,353.65,80.65,
11297,102254,102254,VIKLEG,138deg.C,CC1CC2(CC(=C(C)CC2c2ccccc2)C)C(=O)c2ccccc12,411.15,138.15,
11298,102263,102263,VIKNAE,110-111deg.C,O=C1CCC2(O1)OC(=O)C1CC=CC21,383.65,110.65,
11299,102264,102264,VIKNEI,235-240deg.C,OC12OC3OC4C5CC3C1C5C(=O)CC24,510.65,237.65,
11300,102265,102265,VIKNIM,176-177deg.C,CC(=O)OC12CCC3(OC(C)=O)OC(=O)C4CC(C1C34)C(=O)O2,449.65,176.65,
11301,102266,102266,VIKNOS,191-192deg.C,CC(=O)OC1=C2C3CC4C(=O)OC(C)(OC3=O)C24C(=CC1)OC(C)=O,464.65,191.65,
11302,102290,102290,VILCID,416 K,Oc1ccc(Cc2ccc(O)c(C=O)c2)cc1C=O,416.0,143.0,
11303,102292,102292,VILCOJ,416 K,CC(=O)c1cc(Cc2ccc(O)c(c2)C(C)=O)ccc1O,416.0,143.0,
11304,102302,102302,VILLAF,94-95.5 deg.C,CC1(C)OCC(O1)C1OC(C)(C)OC1C(O)C1OC(C)(C)OCC1=O,367.9,94.9,
11305,102304,102304,VILNIN,538-539 K,CC(C)C(C)C1(C)CC1C(CO)C1CCC2C3CC=C4CC(O)CCC4(C)C3(O)C(O)CC12C,538.5,265.5,
11306,102322,102322,VILZEV,401-403K,OC(=O)C12CCCCC1=CC(=O)CC2,402.0,129.0,
11307,102327,102327,VIMBUO,226-228deg.C,CC(=O)OC1CCC2C3CCC45C6CCCC6C4C(=O)CCC5(C)C3CCC12C,500.15,227.15,
11308,102339,102339,VIMLAF,423-425 K,Cc1ccc(cc1)C(=CC1C=CCC2C1C2(C(C)=O)C(C)=O)c1ccc(C)cc1,424.0,151.0,
11309,102343,102343,VIMMIO,388-390 K,COc1ccc(cc1)C=C1CC=CC(=Cc2ccc(OC)cc2)C1=O,389.0,116.0,
11311,102389,102389,VINGII,223deg.C,CCC1OC(=O)C(C)C2OC(C)(C)OC(C2C)C(C)(O)CC(C)C(O)C(C)C(O)C1C,496.15,223.15,
11312,102390,102390,VINGOO,34deg.C,O=C1CCCCCCCCO1,307.15,34.15,
11313,102391,102391,VINGUU,25deg.C,O=C1CCCCCCCCCCCCO1,298.15,25.15,
11314,102395,102395,VINKAE,421.5-422 K,COC1C(CC(=O)OC(C)CC=CC=CC(=O)C(C)CC2CC(OCc3ccc(OC)cc3)OC12)OC(C)=O,421.75,148.75,
11315,102398,102398,VINLUZ,145deg.C,O=C(Oc1ccc2C=CC=C3C=CC(=O)c1c23)c1ccccc1,418.15,145.15,
11316,102400,102400,VINNOW,513-514 K,CCCCCC1OC(=O)c2c(C)cccc2Oc2c(OC)cccc2C=CC1O,513.5,240.5,
11317,102401,102401,VINPAK,508-509 K,COC(=O)CC1C(C)(C)C(=O)C=CC1(C)C1CCC(C)(C(O)C2=COC=C2)C2(O)CC(=O)OC12C,508.5,235.5,
11318,102420,102420,VINVIB,221-222 deg.C,CC12C3C(O)CC4C(CC(=O)C5=C4OC=C5)C3(COC1=O)CC2(O)C(O)=O,494.65,221.65,
11319,102421,102421,VINVIX,496-501 K,Cc1cc(C)c(c(C)c1)c1c(C)cc(C)c(c1C)c1c(C)cc(C)c(c1C)c1c(C)cc(C)cc1C,498.5,225.5,
11320,102423,102423,VINWEU,468.5-470 K,Cc1cc(C)c(c(C)c1)c1ccc(cc1)c1c(C)cc(C)c(c2ccccc2)c1C,469.25,196.25,
11321,102438,102438,VIPBON,456-457 K,CC(CCC=C(C)CO)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,456.5,183.5,
11322,102439,102439,VIPCAY,147-148deg.C,COc1cccc(OC)c1C1(O)C=CC2CC1C2(C)C,420.65,147.65,
11323,102493,102493,VIQDII,425.3-427.6 K,CC1=CCCC2(C)C3CCC(C)(O3)C2CC2=C(C)C(=O)OC2(O)C1,426.45,153.45,
11324,102513,102513,VIQPOB,404-406 K,COC(=O)CCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CC(=O)C12C,405.0,132.0,
11325,102515,102515,VIRBIH,94.5deg.C,CC1=CC(=O)OC21C1CCCCC21,367.65,94.65,
11326,102518,102518,VIRCII,73-76deg.C,CCOC(=O)C1(C)CCC(CC2(O)CCCCC2C)C1(C)O,347.65,74.65,
11327,102520,102520,VIRDAE,377.15 K,CC(=C)C1(C)CC(C1c1ccccc1)C(=O)c1ccccc1,377.15,104.15,
11328,102522,102522,VIRDIK,322-323 K,COC(=O)C1=C(O)CCCCC=C1C,322.5,49.5,
